date,fips,cases,deaths
2020-04-15,55021.0,27,1
2020-04-15,55023.0,3,0
2020-04-15,55025.0,351,15
2020-04-15,55027.0,19,1
2020-04-15,55029.0,9,1
2020-04-15,55031.0,7,0
2020-04-15,55033.0,9,0
2020-04-15,55035.0,21,0
2020-04-15,55037.0,2,0
2020-04-15,55039.0,59,3
2020-04-15,55043.0,8,1
2020-04-15,55045.0,9,0
2020-04-15,55047.0,1,0
2020-04-15,55049.0,5,0
2020-04-15,55051.0,2,1
2020-04-15,55053.0,10,1
2020-04-15,55055.0,24,0
2020-04-15,55057.0,7,1
2020-04-15,55059.0,204,4
2020-04-15,55061.0,5,1
2020-04-15,55063.0,25,0
2020-04-15,55065.0,3,0
2020-04-15,55071.0,4,0
2020-04-15,55073.0,14,1
2020-04-15,55075.0,4,1
2020-04-15,55077.0,3,0
2020-04-15,55078.0,1,0
2020-04-15,55079.0,1870,105
2020-04-15,55081.0,10,0
2020-04-15,55083.0,4,0
2020-04-15,55085.0,6,0
2020-04-15,55087.0,31,2
2020-04-15,55089.0,77,9
2020-04-15,55093.0,7,0
2020-04-15,55095.0,3,0
2020-04-15,55097.0,4,0
2020-04-15,55099.0,1,0
2020-04-15,55101.0,138,6
2020-04-15,55103.0,7,0
2020-04-15,55105.0,62,4
2020-04-15,55107.0,3,0
2020-04-15,55111.0,31,4
2020-04-15,55113.0,2,0
2020-04-15,55115.0,6,0
2020-04-15,55117.0,37,2
2020-04-15,55109.0,10,0
2020-04-15,55121.0,1,0
2020-04-15,55125.0,4,0
2020-04-15,55127.0,49,2
2020-04-15,55129.0,1,0
2020-04-15,55131.0,78,3
2020-04-15,55133.0,238,10
2020-04-15,55135.0,4,1
2020-04-15,55137.0,2,0
2020-04-15,55139.0,31,1
2020-04-15,55141.0,2,0
2020-04-15,56001.0,5,0
2020-04-15,56003.0,1,0
2020-04-15,56005.0,13,0
2020-04-15,56007.0,4,0
2020-04-15,56009.0,8,0
2020-04-15,56011.0,4,0
2020-04-15,56013.0,42,0
2020-04-15,56015.0,3,0
2020-04-15,56017.0,2,0
2020-04-15,56019.0,11,1
2020-04-15,56021.0,64,1
2020-04-15,56023.0,5,0
2020-04-15,56025.0,34,0
2020-04-15,56027.0,1,0
2020-04-15,56029.0,1,0
2020-04-15,56033.0,12,0
2020-04-15,56035.0,1,0
2020-04-15,56037.0,10,0
2020-04-15,56039.0,59,0
2020-04-15,56041.0,4,0
2020-04-15,56043.0,4,0
